FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2021-01-04,WN,ATL,SFO,439,14,14,1302
2021-01-04,AA,SEA,JFK,152,38,31,1470
2021-01-04,NK,ATL,CLT,1956,-8,-9,1607
2021-01-04,AS,JFK,SFO,953,34,18,2747
2021-01-04,NK,LAX,DFW,1760,-36,-18,732
2021-01-04,WN,ORD,MIA,52,-4,-8,882
2021-01-04,F9,LAX,DEN,755,-16,-19,1921
2021-01-04,NK,LAX,SEA,1093,15,11,692
2021-01-04,AA,CLT,MCO,1142,28,23,758
2021-01-04,WN,CLT,MCO,250,6,17,1199
2021-01-04,WN,MIA,JFK,1855,21,20,2386
2021-01-04,B6,JFK,LAX,564,11,-10,1578
2021-01-04,AA,ORD,MCO,549,-12,-16,2998
2021-01-04,F9,DEN,JFK,1334,-17,-8,181
2021-01-04,AS,SFO,MCO,1717,-29,-30,1836
2021-01-04,WN,DEN,LAS,35,-30,-30,2590
2021-01-04,AS,SFO,CLT,600,19,43,1432
2021-01-04,UA,MCO,PHX,93,0,0,1042
2021-01-04,AA,SFO,MIA,975,34,28,2048
2021-01-04,AA,DFW,DEN,1754,-14,-30,2880
2021-01-04,AA,MCO,DEN,2262,7,4,628
2021-01-04,F9,MCO,SEA,2329,-28,-4,906
2021-01-04,NK,JFK,MCO,530,36,23,2540
2021-01-04,F9,LAS,PHX,145,42,25,1792
2021-01-04,B6,DFW,MIA,1821,-24,-14,2875
2021-01-04,NK,MCO,MCO,214,13,29,1215
2021-01-04,AA,PHX,LAX,1742,20,17,598
2021-01-04,B6,ATL,MCO,41,15,20,2134
2021-01-04,F9,CLT,ORD,1760,-8,-10,1503
2021-01-04,UA,DFW,PHX,279,37,40,1292
2021-01-04,DL,CLT,MIA,288,-29,-13,586
2021-01-04,B6,SEA,LAS,1733,-34,-30,2277
2021-01-04,WN,LAS,SFO,264,-27,-13,2526
2021-01-04,AA,PHX,SEA,33,-26,-27,2967
2021-01-04,NK,MIA,CLT,848,28,28,2057
2021-01-04,DL,PHX,SEA,1020,20,20,322
2021-01-04,B6,CLT,LAS,1951,5,-12,1275
2021-01-04,NK,ATL,ORD,2230,-2,-24,1052
2021-01-04,NK,MIA,DEN,1112,44,51,663
2021-01-04,AS,PHX,DFW,625,1,7,2417
2021-01-04,F9,PHX,DFW,300,8,22,224
2021-01-04,AS,LAS,DEN,1718,16,13,1228
2021-01-04,WN,DEN,DEN,489,-10,5,618
2021-01-04,DL,CLT,DFW,2162,53,57,312
2021-01-04,UA,MIA,JFK,1191,-10,-6,424
2021-01-04,B6,PHX,MIA,3,-15,-13,992
2021-01-04,AS,JFK,SFO,195,-32,-26,2002
2021-01-04,AS,SFO,CLT,683,15,24,1363
2021-01-04,B6,ORD,ORD,1266,-8,-10,1889
2021-01-04,AS,LAS,DFW,1529,22,21,1066
2021-01-04,UA,LAS,ATL,1442,-31,-16,1140
2021-01-04,NK,MCO,ATL,213,-8,-12,2314
2021-01-04,AS,MIA,DEN,2180,14,7,1294
2021-01-04,B6,MIA,ATL,523,23,20,1192
2021-01-04,AA,LAX,LAS,1693,8,17,2730
2021-01-04,AS,DFW,PHX,128,-37,-30,704
2021-01-04,B6,DFW,ORD,1876,13,-2,2569
2021-01-04,NK,ATL,MCO,739,-3,0,1464
2021-01-04,NK,DFW,LAS,1275,18,17,2268
2021-01-04,AA,ORD,DEN,142,-16,1,1551
2021-01-04,AS,SEA,LAX,1661,0,13,456
2021-01-04,AS,SEA,LAS,1153,-18,-22,207
2021-01-04,B6,LAX,SFO,132,0,13,2820
2021-01-04,WN,JFK,SEA,1014,-6,5,2621
2021-01-04,WN,ORD,JFK,48,5,7,940
2021-01-04,DL,MCO,ATL,52,-15,-2,1988
2021-01-04,WN,LAS,MIA,1191,-20,-8,1326
2021-01-04,UA,LAS,ORD,1940,-8,-10,2056
2021-01-04,NK,SEA,MIA,607,2,5,2226
2021-01-04,DL,CLT,MIA,1745,24,28,503
2021-01-04,NK,CLT,DEN,2307,-3,-1,2173
2021-01-04,WN,LAX,DEN,217,-12,-10,1185
2021-01-04,AA,SEA,DEN,935,26,13,2908
2021-01-04,F9,JFK,ORD,928,49,51,189
2021-01-04,B6,DFW,PHX,1060,-17,-30,325
2021-01-04,NK,MCO,SEA,1031,19,21,2934
2021-01-04,WN,LAX,DFW,1913,-22,-15,1914
2021-01-04,AA,LAX,JFK,105,26,19,2375
2021-01-04,F9,MCO,ORD,1183,-5,-23,898
2021-01-04,DL,PHX,CLT,894,-27,-30,449
2021-01-04,B6,SFO,MIA,361,-23,-28,1532
2021-01-04,NK,SEA,SEA,408,-14,-8,1796
2021-01-04,WN,ATL,ORD,2310,26,8,241
2021-01-04,DL,CLT,DFW,1680,20,9,202
2021-01-04,NK,MIA,SEA,117,26,26,324
2021-01-04,WN,DEN,JFK,1830,38,31,558
2021-01-04,DL,MCO,SFO,100,23,14,2919
2021-01-04,NK,CLT,ORD,193,-40,-30,2156
2021-01-04,WN,LAX,LAS,1947,33,23,2790
2021-01-04,F9,ATL,DEN,980,21,18,709
2021-01-04,AA,MIA,DEN,2276,12,3,2912
2021-01-04,UA,LAX,LAS,796,0,-5,2061
2021-01-04,F9,JFK,ORD,1820,44,51,2837
2021-01-04,NK,DFW,LAX,472,3,-2,649
2021-01-05,AA,MIA,ORD,402,0,9,1934
2021-01-05,B6,CLT,DEN,1849,37,26,2242
2021-01-05,WN,PHX,SFO,87,-8,-24,1275
2021-01-05,UA,LAS,SFO,852,1,7,2383
2021-01-05,F9,LAS,ORD,1685,-14,-18,1491
2021-01-05,UA,DEN,MCO,1076,-25,-17,945
2021-01-05,B6,JFK,LAS,1046,0,-5,1049
2021-01-05,NK,SEA,CLT,1254,50,52,2563
2021-01-05,B6,MIA,DEN,1599,7,7,761
2021-01-05,UA,PHX,LAX,1076,18,30,2399
2021-01-05,B6,SEA,MCO,1990,32,12,2195
2021-01-05,B6,SFO,MCO,1510,-7,-2,1647
2021-01-05,NK,PHX,DFW,2034,3,-6,1317
2021-01-05,WN,DFW,CLT,874,-4,-8,1851
2021-01-05,AA,PHX,CLT,2041,-5,-8,988
2021-01-05,AS,MCO,ATL,1116,-18,-14,1591
2021-01-05,NK,ORD,MIA,586,27,16,1181
2021-01-05,DL,LAX,ATL,707,0,3,2365
2021-01-05,NK,MCO,DFW,328,42,43,2888
2021-01-05,UA,DFW,JFK,1241,-16,-11,2008
2021-01-05,DL,LAS,MIA,898,-7,3,193
2021-01-05,UA,DEN,ORD,1826,5,13,2746
2021-01-05,UA,ATL,ATL,106,-18,-30,1944
2021-01-05,AA,PHX,DFW,613,1,-3,566
2021-01-05,F9,DEN,SEA,154,-5,10,1450
2021-01-05,F9,JFK,JFK,363,-31,-30,709
2021-01-05,UA,MIA,PHX,1014,28,32,2291
2021-01-05,UA,PHX,DEN,736,39,23,2419
2021-01-05,AA,MCO,ATL,1730,-3,-5,717
2021-01-05,B6,MIA,DFW,904,-36,-30,2053
2021-01-05,F9,JFK,JFK,1050,28,31,2340
2021-01-05,AS,MIA,MIA,799,-9,-16,873
2021-01-05,NK,DEN,PHX,716,-6,-10,2752
2021-01-05,DL,CLT,MCO,2240,6,0,1821
2021-01-05,UA,DEN,JFK,1557,6,3,2739
2021-01-05,AA,SEA,JFK,2201,-38,-28,590
2021-01-05,UA,MCO,LAS,524,-17,-30,2223
2021-01-05,F9,ORD,CLT,1799,20,14,894
2021-01-05,AA,ORD,SFO,1982,34,26,1243
2021-01-05,DL,DFW,MCO,1137,31,43,2521
2021-01-05,WN,MCO,DFW,1230,-4,0,1970
2021-01-05,F9,CLT,ORD,356,20,36,908
2021-01-05,B6,LAS,MIA,1080,8,1,1905
2021-01-05,NK,SFO,ORD,1401,73,58,822
2021-01-05,NK,LAX,ORD,1431,-6,3,2913
2021-01-05,WN,LAS,MCO,1867,-15,-5,220
2021-01-05,AA,JFK,DEN,463,-23,-14,1191
2021-01-05,UA,JFK,JFK,1573,21,11,1403
2021-01-05,B6,MIA,PHX,1354,0,-13,1964
2021-01-05,F9,JFK,PHX,1726,-8,0,1482
2021-01-05,DL,ATL,PHX,36,2,-4,1957
2021-01-05,NK,LAS,DFW,1504,8,15,894
2021-01-05,F9,JFK,MCO,1258,33,49,773
2021-01-05,AS,SFO,MIA,2039,-14,-27,698
2021-01-05,B6,ATL,PHX,686,4,16,362
2021-01-05,NK,MIA,ATL,603,-23,-17,972
2021-01-05,UA,DEN,SFO,796,-7,-16,1506
2021-01-05,NK,ORD,PHX,1762,51,47,1716
2021-01-05,NK,LAS,SFO,366,-7,-2,313
2021-01-05,WN,LAX,MCO,2069,13,13,2503
2021-01-05,AA,DFW,ATL,1823,-47,-30,2835
2021-01-05,WN,ORD,ORD,850,-23,-23,1349
2021-01-05,F9,LAS,MCO,0,40,42,1839
2021-01-05,B6,ORD,JFK,2179,45,35,2711
2021-01-05,AS,ATL,DFW,1146,29,17,1594
2021-01-05,UA,CLT,MIA,1256,22,14,2109
2021-01-05,AA,ATL,DEN,134,-9,6,236
2021-01-05,UA,SEA,LAS,1727,4,-12,1392
2021-01-05,UA,ATL,MCO,1986,-10,-11,2875
2021-01-05,AS,SFO,LAS,1505,30,34,1852
2021-01-05,B6,LAS,JFK,1667,-17,-9,1764
2021-01-05,WN,DFW,ATL,1788,-26,-13,2599
2021-01-05,UA,MCO,JFK,748,-22,-17,238
2021-01-05,F9,MIA,MIA,1296,33,14,2279
2021-01-05,F9,DFW,LAX,914,-24,-23,2472
2021-01-05,UA,DEN,SFO,1426,15,9,1447
2021-01-05,UA,DEN,MIA,449,-12,-10,2135
2021-01-05,AA,LAX,LAX,278,-15,-5,2529
2021-01-05,UA,PHX,MIA,1058,20,25,2191
2021-01-05,F9,LAS,LAX,1770,23,12,1714
2021-01-05,UA,MCO,CLT,511,-8,2,2440
2021-01-05,NK,LAS,SEA,1842,-7,-13,2900
2021-01-05,NK,LAS,CLT,1535,-44,-27,1537
2021-01-05,B6,LAS,DEN,551,32,30,2387
2021-01-05,F9,ATL,JFK,1548,21,23,2239
2021-01-05,UA,CLT,SEA,1851,6,2,992
2021-01-05,AS,CLT,SFO,399,31,40,354
2021-01-05,NK,PHX,LAS,1650,9,20,824
2021-01-05,AS,MIA,MIA,1965,-14,-13,1024
2021-01-05,F9,MIA,SFO,1733,34,44,1053
2021-01-05,UA,DFW,LAS,661,31,34,1966
2021-01-05,AS,MIA,DEN,799,0,7,469
2021-01-05,B6,MCO,ATL,1525,-8,-21,2515
2021-01-05,AA,ATL,DFW,661,-13,-12,2051
2021-01-05,AS,ATL,SFO,2232,-37,-30,2125
2021-01-05,F9,ATL,LAX,1296,-12,-30,2109
2021-01-05,AS,ORD,LAS,627,-21,-11,2098
2021-01-05,WN,MCO,LAX,0,55,59,1868
2021-01-05,B6,ORD,ATL,2196,-4,-16,1700
2021-01-05,AS,DFW,DEN,229,-19,-21,767
2021-01-05,AA,SEA,LAX,1143,22,13,722
2021-01-05,WN,MIA,JFK,338,41,42,1237
2021-01-05,F9,MIA,LAX,66,64,58,2428
2021-01-05,F9,LAX,SEA,603,2,-25,638
2021-01-05,UA,SEA,JFK,147,8,2,1064
2021-01-05,B6,SEA,JFK,1032,51,47,674
2021-01-05,NK,LAS,MCO,1899,-17,1,2673
2021-01-05,AS,MCO,LAX,1709,-40,-20,2949
2021-01-05,UA,LAS,LAX,455,21,28,1032
2021-01-05,B6,MCO,JFK,1557,21,16,2634
2021-01-05,F9,SFO,LAS,1237,4,4,619
2021-01-05,WN,LAX,DFW,1763,31,33,247
2021-01-05,AS,ORD,MCO,1893,2,6,2918
2021-01-05,F9,CLT,DFW,1148,52,44,1878
2021-01-05,NK,LAS,LAX,168,12,25,1337
2021-01-05,AA,DFW,MIA,699,-3,-11,2492
2021-01-05,NK,LAS,DFW,376,8,10,1100
2021-01-05,B6,DFW,SEA,2056,-31,-30,2434
2021-01-05,F9,MIA,MCO,1935,-7,-17,747
2021-01-06,F9,LAX,MIA,60,0,-11,2780
2021-01-06,NK,SFO,SFO,80,35,16,2297
2021-01-06,AA,LAS,DFW,1843,-16,-25,1804
2021-01-06,NK,LAX,JFK,2053,13,18,1274
2021-01-06,NK,CLT,DEN,1939,0,0,937
2021-01-06,UA,JFK,SFO,944,36,38,2533
2021-01-06,F9,LAS,SEA,1422,20,21,2537
2021-01-06,UA,DEN,SEA,761,18,39,2578
2021-01-06,WN,ATL,ORD,824,-36,-30,2188
2021-01-06,WN,DEN,SEA,135,27,25,2626
2021-01-06,DL,MCO,MIA,1240,-10,-19,917
2021-01-06,DL,SFO,PHX,1267,8,-11,1159
2021-01-06,WN,SEA,ORD,2309,5,11,2497
2021-01-06,AS,SFO,DEN,1968,51,52,664
2021-01-06,NK,DFW,MIA,974,20,11,2267
2021-01-06,UA,MCO,DFW,730,-16,19,1399
2021-01-06,AA,JFK,DEN,1822,-32,-30,1584
2021-01-06,F9,JFK,ATL,70,31,37,425
2021-01-06,NK,SEA,DFW,1123,-30,-30,567
2021-01-06,F9,MCO,JFK,401,7,11,1313
2021-01-06,WN,MCO,SFO,1771,-10,0,689
2021-01-06,NK,ATL,CLT,1117,-36,-30,2042
2021-01-06,AS,DEN,DEN,713,16,25,1034
2021-01-06,NK,SFO,LAX,1495,28,38,2611
2021-01-06,AA,DEN,LAX,797,26,33,382
2021-01-06,DL,CLT,ORD,177,-22,-12,2636
2021-01-06,AA,ATL,DFW,2120,12,21,1059
2021-01-06,WN,LAS,JFK,2145,15,14,2604
2021-01-06,UA,LAX,DEN,2052,10,19,2351
2021-01-06,NK,CLT,DEN,600,15,9,1852
2021-01-06,WN,DEN,LAS,1828,15,4,1466
2021-01-06,F9,MCO,LAS,1035,25,24,223
2021-01-06,F9,SFO,SEA,1281,-15,-30,1577
2021-01-06,B6,SEA,PHX,924,1,-9,453
2021-01-06,AS,SEA,ORD,248,4,-5,2012
2021-01-06,AS,SFO,LAS,339,-1,9,2908
2021-01-06,AS,ATL,ATL,1351,18,20,824
2021-01-06,B6,CLT,DFW,2308,-14,-14,2774
2021-01-06,B6,MIA,SEA,1344,-19,-13,1595
2021-01-06,UA,ORD,CLT,1484,14,15,2995
2021-01-06,AS,MIA,LAS,1064,-7,0,626
2021-01-06,WN,MIA,DEN,1231,-18,-18,939
2021-01-06,B6,DFW,LAX,1118,16,8,1592
2021-01-06,WN,ORD,CLT,572,-5,-17,1771
2021-01-06,DL,SEA,CLT,1333,74,76,793
2021-01-06,AS,LAX,LAS,53,21,3,2760
2021-01-06,B6,SFO,JFK,816,-28,-14,379
2021-01-06,B6,MCO,SEA,1459,-42,-30,540
2021-01-06,UA,DEN,LAS,1953,-1,5,478
2021-01-06,WN,SFO,MIA,2203,-8,3,2073
2021-01-06,UA,ATL,MCO,274,-29,-30,818
2021-01-06,UA,MCO,MCO,2335,1,5,200
2021-01-06,WN,LAX,CLT,102,-22,-30,492
2021-01-06,DL,JFK,MIA,1487,1,-16,1303
2021-01-06,WN,MIA,SEA,224,0,-12,322
2021-01-06,DL,JFK,DEN,1103,3,8,971
2021-01-06,UA,ORD,MIA,173,77,67,1390
2021-01-06,DL,MCO,DFW,284,35,40,1085
2021-01-06,AS,ATL,SFO,90,-2,11,2855
2021-01-06,DL,MIA,JFK,1484,16,7,1410
2021-01-06,NK,ORD,PHX,319,-15,-9,1793
2021-01-06,DL,DFW,DFW,769,15,19,2317
2021-01-06,NK,ATL,LAX,96,-10,-29,655
2021-01-06,B6,SFO,MCO,1587,-41,-30,709
2021-01-06,B6,ORD,LAS,2186,38,44,2190
2021-01-06,F9,CLT,DFW,837,31,17,915
2021-01-06,UA,MIA,ORD,2211,14,7,834
2021-01-06,WN,SFO,SEA,1176,-35,-30,809
2021-01-06,DL,PHX,PHX,2285,20,25,2441
2021-01-06,AS,JFK,MCO,1236,-11,-12,330
2021-01-06,B6,CLT,MIA,376,21,19,1359
2021-01-06,WN,LAS,JFK,1416,-4,11,1358
2021-01-06,AS,LAX,LAX,603,7,17,2525
2021-01-06,DL,MCO,CLT,1873,8,5,580
2021-01-06,WN,LAS,LAS,1289,21,9,1988
2021-01-06,F9,MCO,DFW,281,-28,-19,392
2021-01-06,NK,DEN,MCO,1994,35,37,2175
2021-01-06,NK,ATL,SFO,1046,11,16,1834
2021-01-06,AS,ATL,MIA,195,-14,-15,688
2021-01-06,AA,SFO,ATL,769,-16,-8,1735
2021-01-06,AS,JFK,LAX,2291,22,11,384
2021-01-06,AS,MCO,DFW,1978,-6,0,420
2021-01-06,DL,LAS,DEN,339,41,47,1249
2021-01-06,NK,PHX,MCO,1972,7,7,1579
2021-01-06,WN,ATL,PHX,76,41,19,2422
2021-01-06,DL,MCO,PHX,1065,11,10,1095
2021-01-06,DL,MCO,CLT,2185,-12,-15,2699
2021-01-06,AA,MCO,LAX,400,-9,2,901
2021-01-06,F9,MCO,LAX,132,20,12,1872
2021-01-06,AS,SFO,MCO,1013,-29,-18,1930
2021-01-06,WN,MIA,DEN,90,32,25,1738
2021-01-06,F9,CLT,LAX,1676,-18,-12,1926
2021-01-06,UA,MCO,ORD,1056,-42,-30,708
2021-01-06,B6,DFW,MCO,2108,15,20,1969
2021-01-06,F9,ATL,LAS,483,-20,-19,399
2021-01-06,DL,SEA,SEA,1941,-27,-30,1579
2021-01-06,DL,SEA,LAS,2097,13,21,298
2021-01-06,NK,MIA,JFK,907,15,17,1913
2021-01-06,DL,ORD,LAS,1810,-8,-13,1883
2021-01-06,DL,LAX,CLT,823,-20,-14,2658
2021-01-06,B6,ORD,PHX,259,97,85,572
2021-01-06,UA,PHX,MIA,1560,7,21,2506
2021-01-06,AA,JFK,ORD,1973,5,20,916
2021-01-06,UA,MCO,CLT,1545,47,55,553
2021-01-06,B6,ORD,SEA,17,53,41,401
2021-01-06,WN,MCO,SFO,841,-27,-30,286
2021-01-06,AA,MIA,PHX,1469,-20,-27,1363
2021-01-06,AA,DFW,LAS,578,-24,-30,1672
2021-01-06,WN,ATL,SFO,929,10,0,2233
2021-01-06,AS,JFK,DEN,280,-22,-16,1783
2021-01-06,DL,LAX,DEN,243,0,5,1828
2021-01-06,NK,DFW,DFW,1757,27,15,2217
2021-01-06,NK,DEN,LAX,760,-7,-22,2468
2021-01-06,B6,DEN,DEN,494,-20,-27,968
2021-01-06,WN,DFW,MCO,1102,1,-11,827
2021-01-06,NK,ORD,DFW,1722,22,23,763
2021-01-06,UA,DFW,ATL,2200,-15,-5,1360
2021-01-06,UA,ORD,LAX,14,26,28,200
2021-01-06,AS,ORD,SEA,1901,3,7,2766
2021-01-06,WN,DFW,LAX,416,-33,-28,337
2021-01-06,B6,MIA,LAS,798,9,-2,340
2021-01-06,AS,LAS,LAX,868,-49,-30,572
2021-01-06,AS,LAS,PHX,1074,32,21,658
2021-01-06,AS,CLT,MCO,185,48,29,1009
2021-01-06,NK,DFW,SFO,1185,43,38,658
2021-01-06,NK,LAX,ORD,935,-6,-5,2589
2021-01-06,AA,PHX,LAX,797,-13,-10,2727
2021-01-06,AA,LAS,CLT,935,17,44,2408
2021-01-06,DL,JFK,PHX,1221,-2,-6,2392
2021-01-06,NK,CLT,LAX,2121,-4,5,1677
2021-01-06,B6,DFW,MIA,112,-4,0,2244
2021-01-06,UA,CLT,LAS,435,18,32,1792
2021-01-06,UA,JFK,ORD,1796,58,57,1758
2021-01-06,DL,JFK,LAS,278,48,25,2354
2021-01-06,UA,JFK,ORD,127,-50,-30,2158
2021-01-06,AS,MIA,LAS,2213,-5,-1,307
2021-01-06,NK,LAS,JFK,218,28,25,194
2021-01-06,DL,ATL,SEA,1028,-6,-30,2293
2021-01-06,DL,ATL,LAX,1347,20,3,1398
2021-01-06,WN,DEN,ATL,1673,-2,0,1488
2021-01-06,AA,ATL,ORD,492,11,-8,224
2021-01-06,B6,MCO,SFO,1076,7,-14,1616
2021-01-06,B6,LAS,MCO,476,-23,-15,2892
2021-01-06,AA,DFW,ORD,332,-9,-5,1339
2021-01-06,AS,LAX,ORD,1214,-2,-1,244
2021-01-06,B6,ORD,PHX,1171,-1,1,2072
2021-01-07,UA,LAS,SFO,1753,4,13,2530
2021-01-07,UA,SEA,SFO,523,42,42,1373
2021-01-07,B6,CLT,DFW,1745,60,49,1450
2021-01-07,F9,ORD,ATL,52,44,40,2938
2021-01-07,F9,MIA,MCO,2203,-10,-22,1436
2021-01-07,NK,CLT,MIA,674,36,39,1655
2021-01-07,WN,DFW,CLT,708,24,5,2303
2021-01-07,B6,JFK,CLT,385,-26,-30,2248
2021-01-07,DL,DFW,JFK,1423,-27,-23,2098
2021-01-07,AS,SEA,SEA,1110,-35,-30,1783
2021-01-07,NK,DEN,ATL,122,3,9,1082
2021-01-07,NK,MCO,PHX,1359,-3,-9,1325
2021-01-07,DL,LAS,MCO,1334,-16,-5,1074
2021-01-07,AA,LAX,PHX,482,36,17,1759
2021-01-07,AS,LAS,ORD,98,46,39,1132
2021-01-07,AS,ORD,PHX,2296,11,17,988
2021-01-07,UA,DEN,PHX,154,9,-2,1131
2021-01-07,AS,SFO,JFK,1234,-33,-30,1254
2021-01-07,WN,MIA,MCO,1193,-9,9,1337
2021-01-07,B6,PHX,JFK,2282,24,14,2141
2021-01-07,DL,PHX,ATL,25,-15,0,2586
2021-01-07,UA,LAX,SEA,964,-4,4,2946
2021-01-07,NK,DFW,SFO,2244,-25,-30,251
2021-01-07,NK,ATL,SEA,1503,-17,-10,1782
2021-01-07,F9,MIA,LAX,846,1,9,1057
2021-01-07,NK,MIA,CLT,1367,-4,-10,2901
2021-01-07,UA,SEA,JFK,2336,33,33,1424
2021-01-07,WN,ORD,ATL,1531,-4,0,1961
2021-01-07,WN,JFK,LAX,670,-34,-30,2765
2021-01-07,WN,LAX,JFK,89,19,13,2687
2021-01-07,WN,CLT,LAX,1703,33,36,1939
2021-01-07,F9,SFO,DFW,1536,34,34,1064
2021-01-07,DL,ORD,LAS,2314,30,20,2787
2021-01-07,WN,ATL,ORD,2056,3,-12,1651
2021-01-07,UA,PHX,DEN,1671,3,2,1871
2021-01-07,UA,PHX,ORD,532,19,7,275
2021-01-07,F9,MCO,CLT,1019,-2,0,1721
2021-01-07,AS,DFW,MCO,2097,-22,-30,843
2021-01-07,B6,MIA,DEN,1957,-28,-16,1903
2021-01-07,UA,DFW,MCO,129,-42,-25,2375
2021-01-07,UA,SEA,MIA,678,10,-3,232
2021-01-07,F9,DEN,JFK,1544,-6,-12,2357
2021-01-07,DL,ORD,JFK,46,-16,-20,805
2021-01-07,NK,SEA,DFW,220,-44,-21,2649
2021-01-07,AS,LAX,MCO,1403,-5,-14,2860
2021-01-07,UA,LAX,MIA,728,-10,-20,751
2021-01-07,AA,CLT,SEA,826,37,41,2855
2021-01-07,UA,MIA,DFW,222,-15,-30,1669
2021-01-07,NK,SFO,MCO,311,-14,-3,491
2021-01-07,B6,PHX,ATL,1341,-17,-24,214
2021-01-07,B6,ATL,JFK,439,17,15,2501
2021-01-07,AS,PHX,DFW,793,6,6,1963
2021-01-07,AS,MIA,MIA,1113,53,44,1970
2021-01-07,WN,LAS,JFK,1956,-2,-9,1014
2021-01-07,DL,ORD,CLT,1366,-48,-30,650
2021-01-07,NK,ORD,LAS,654,25,25,450
2021-01-07,B6,ATL,LAS,1371,-17,-16,533
2021-01-07,AA,SEA,ATL,366,-35,-16,2750
2021-01-07,AA,DFW,DEN,2326,26,22,483
2021-01-07,WN,MCO,PHX,174,24,-1,711
2021-01-07,DL,PHX,SFO,670,-29,-30,178
2021-01-07,DL,SEA,ATL,2333,38,36,2852
2021-01-07,AS,LAX,JFK,990,-49,-30,2937
2021-01-07,UA,PHX,ATL,2060,-10,-4,1587
2021-01-07,AA,ORD,JFK,1053,-12,-27,180
2021-01-07,AA,PHX,SFO,1147,57,57,1542
2021-01-07,F9,SEA,DEN,376,17,-3,1480
2021-01-07,AA,MIA,LAX,587,7,0,1195
2021-01-07,AA,ATL,LAX,1705,13,14,204
2021-01-07,F9,ORD,JFK,1262,14,11,232
2021-01-07,B6,DFW,PHX,277,48,46,198
2021-01-07,DL,JFK,JFK,1557,31,35,1712
2021-01-07,UA,ORD,ATL,64,9,25,2719
2021-01-07,B6,SEA,SEA,2055,-29,-30,2205
2021-01-07,DL,JFK,MCO,500,-24,-18,546
2021-01-07,WN,PHX,LAS,656,13,16,2924
2021-01-07,AA,PHX,SFO,687,-3,2,1467
2021-01-07,UA,LAX,PHX,1086,-2,-1,251
2021-01-07,DL,SEA,CLT,1805,-16,-15,1973
2021-01-07,NK,CLT,SEA,727,9,15,1152
2021-01-07,WN,DEN,MCO,1987,36,26,1090
2021-01-07,AA,ATL,LAX,1304,29,30,1448
2021-01-07,WN,JFK,JFK,1427,-4,-8,690
2021-01-07,F9,ORD,LAS,938,31,35,415
2021-01-07,WN,DFW,ATL,981,23,9,546
2021-01-07,B6,MCO,SEA,1761,5,-5,454
2021-01-07,WN,CLT,DEN,1789,-39,-30,2141
2021-01-07,B6,CLT,CLT,1040,-34,-30,2729
2021-01-07,NK,SEA,DFW,1621,27,9,1148
2021-01-07,AS,MIA,ATL,1189,13,-3,1548
2021-01-07,B6,CLT,SFO,848,2,9,1685
2021-01-07,F9,PHX,ATL,1897,13,5,2489
2021-01-07,F9,DEN,SFO,1489,20,31,2087
2021-01-07,WN,MIA,MCO,1510,19,17,1903
2021-01-07,DL,ATL,SEA,1519,55,45,1752
2021-01-07,WN,LAS,SFO,266,27,19,2925
2021-01-07,WN,SEA,SFO,1759,11,32,2531
2021-01-07,DL,LAS,DEN,55,-34,-30,2235
2021-01-07,AA,CLT,MIA,1035,-14,-20,320
2021-01-07,UA,SEA,DFW,2163,-3,-4,1306
2021-01-07,AS,ORD,DFW,2235,12,12,680
2021-01-07,NK,JFK,ATL,2235,51,60,1647
2021-01-07,AA,SFO,SEA,1618,-7,0,1687
2021-01-07,WN,DFW,LAX,983,13,12,200
2021-01-07,AA,PHX,PHX,2053,14,11,2258
2021-01-07,UA,MCO,SFO,2304,21,27,1462
2021-01-07,F9,SFO,CLT,878,57,39,616
2021-01-07,AA,LAS,CLT,1915,-6,-8,1273
2021-01-07,UA,JFK,MIA,167,7,7,1511
2021-01-07,NK,LAX,LAS,2156,-26,-30,1518
2021-01-07,AA,JFK,SFO,1003,-29,-30,2966
2021-01-07,NK,MIA,ATL,1816,27,36,2773
2021-01-07,B6,ORD,CLT,1591,56,49,1822
2021-01-07,WN,SFO,SFO,2304,-15,-15,545
2021-01-07,UA,ORD,LAX,150,3,6,1167
2021-01-07,AS,PHX,JFK,477,8,14,524
2021-01-07,WN,MIA,ORD,2175,46,34,247
2021-01-07,B6,CLT,DEN,994,21,-4,2033
2021-01-07,F9,SEA,JFK,1973,24,5,2129
2021-01-07,AA,SEA,JFK,101,8,-4,2475
2021-01-07,WN,DEN,CLT,531,-10,1,1505
2021-01-07,AA,MIA,CLT,595,35,47,1529
2021-01-07,AA,ORD,LAS,954,15,24,2224
2021-01-07,WN,MIA,ATL,1499,-23,-19,2891
2021-01-07,UA,ATL,DFW,1117,26,16,1858
2021-01-07,UA,DEN,MIA,2094,21,26,1695
2021-01-07,WN,MCO,MCO,708,2,7,1179
2021-01-07,UA,MCO,ATL,2158,-11,-17,1114
2021-01-07,DL,SEA,JFK,785,2,-6,2055
2021-01-07,AA,ORD,MIA,198,-28,-23,1623
2021-01-07,WN,DFW,ORD,1026,-2,2,2582
2021-01-07,AS,MIA,DEN,179,-10,-11,2719
2021-01-07,B6,MCO,SEA,356,-12,0,2753
2021-01-07,NK,DFW,SEA,572,-32,-29,555
2021-01-07,F9,ORD,MCO,382,21,22,373
2021-01-07,WN,JFK,LAS,2263,15,32,2971
